class_one,class_two,class_three,Job_name,job_company,low_salary,job_release_time,0,job_edu,job_area,job_welfare,second_time,,
市场与销售,投资,投资顾问,投资顾问,中和阳光基金,8,2017/11/2 0:00,3, 大专,深圳,“高额提成 双休 下午茶”,1509552000,,
市场与销售,投资,投资顾问,投资顾问/管理,湘铭电子商务,5,2017/10/25 0:00,0, 大专,长沙,"“发展迅速,免费培训,朝十晚五,周末双休”",1508860800,,
市场与销售,投资,投资顾问,投资顾问,国信深南中路营业部,10,2017/11/1 0:00,0, 硕士,深圳,"“专业,前景好”",1509465600,,
市场与销售,投资,投资顾问,投资顾问,牛眼财经,3,2017/10/16 0:00,0, 不限,西安,"“生日假,带薪年假,免费培训,环境好”",1508083200,,
市场与销售,投资,投资顾问,客服经理/投资顾问,图表家,4,2017/11/6 0:00,1, 大专,上海,"“技能培训,业绩奖金,餐补,交通补助”",1509897600,,
市场与销售,投资,投资顾问,投资顾问,流畅世纪,6,2017/11/6 0:00,0, 不限,北京,“美女如云，福利多多！”,1509897600,,
市场与销售,投资,投资顾问,投资顾问,北京京深弘杰投资顾问有限公司,6,2017/11/7 0:00,0, 不限,北京,“公司有不定时团建，节假日组织旅游”,1509984000,,
市场与销售,投资,投资顾问,投资专员/投资顾问-底薪1万-1.3万/月,丽兹行,10,2017/11/7 0:00,1, 本科,北京,"“平台大,晋升快,薪资高,福利好”",1509984000,,
市场与销售,投资,投资顾问,投资顾问,钱生钱咨询,10,2017/11/8 0:00,1, 不限,北京,“早9晚6，双休，没加班，上5险”,1510070400,,
市场与销售,投资,投资顾问,投资顾问,奇点金服,10,2017/11/7 0:00,0, 本科,上海,"“企业理财,对公业务,机构业务”",1509984000,,
市场与销售,投资,投资顾问,投资顾问,富勤财富,7,2017/11/1 0:00,1, 大专,天津,"“高底薪,绩效奖励,灵活工作,六险一金”",1509465600,,
市场与销售,投资,投资顾问,投资顾问,银来财富,6,2017/11/6 0:00,0, 大专,上海,“更大平台 更高薪资 更广发展”,1509897600,,
市场与销售,投资,投资顾问,投资顾问,犇志科技,6,2017/11/6 0:00,0, 大专,重庆,"“美女如云,不打卡,”",1509897600,,
市场与销售,投资,投资顾问,投资顾问,企鹅科技,6,2017/11/6 0:00,0, 大专,广州,"“福利待遇好,提成高”",1509897600,,
市场与销售,投资,投资顾问,投资顾问,中孚财富,5,2017/10/10 0:00,1, 本科,北京,"“不加班,双休”",1507564800,,
市场与销售,投资,投资顾问,投资顾问,赢世纪,8,2017/10/16 0:00,1, 大专,深圳,“深圳CBD中心区??接触高净值客户”,1508083200,,
市场与销售,投资,投资顾问,投资顾问,易福投资,4,2017/11/6 0:00,0, 不限,上海,“晋升空间大，福利待遇好，做五休二。”,1509897600,,
市场与销售,投资,投资顾问,投资顾问,兴合升平,8,2017/11/6 0:00,0, 大专,北京,"“高底薪,高提成,高奖金,双休”",1509897600,,
市场与销售,投资,投资顾问,投资顾问,晟远投资,6,2017/10/31 0:00,1, 大专,北京,“工作环境氛围好，地铁周边，公司管理人性化”,1509379200,,
市场与销售,投资,投资顾问,投资顾问,中御熙川,4,2017/10/20 0:00,0, 不限,武汉,“双休包住/无压力/无责任底薪”,1508428800,,
市场与销售,投资,投资顾问,投资顾问,华讯投资,5,2017/10/30 0:00,1, 不限,上海,"“公司前景好,带薪年假”",1509292800,,
市场与销售,投资,投资顾问,投资理财顾问,麦子金服,5,2017/10/14 0:00,0, 大专,上海,“五险一金 带薪年假 节假日福利 每月活动”,1507910400,,
市场与销售,高端职位,公关总监,公关总监,懒财网,30,2017/11/7 0:00,5, 本科,北京,“七险一金，境外游，10天年假”,1509984000,,
市场与销售,高端职位,公关总监,公关总监,阿拉丁信息科技,12,2017/11/8 11:15,3, 本科,杭州,"“周末双休,五险一金”",1510110900,,
市场与销售,高端职位,公关总监,高级公关经理/公关总监,e签宝,15,2017/11/8 16:55,5, 本科,杭州,"“六险一金,圈内大牛,福利众多,空间大”",1510131300,,
市场与销售,高端职位,公关总监,公关总监,足球魔方,12,2017/11/8 19:07,5, 本科,上海,“最cool的产品+最cool的团队+最给力的?”,1510139220,,
市场与销售,高端职位,公关总监,公关总监,钛铂新媒体,15,2017/11/8 10:29,3, 大专,深圳,"“专业平台,高薪”",1510108140,,
市场与销售,高端职位,公关总监,公关总监,信而富,30,2017/11/8 9:23,1, 本科,上海,"“互金行业,发展快”",1510104180,,
市场与销售,高端职位,公关总监,公关总监,格格家,25,2017/11/3 0:00,5, 本科,杭州,“核心岗位”,1509638400,,
市场与销售,高端职位,公关总监,公关总监,智融集团,25,2017/11/8 17:10,5, 本科,北京,“六险一金、上升快速、公司前景清晰”,1510132200,,
市场与销售,高端职位,公关总监,公关总监/经理,钱多多,8,2017/11/8 11:33,3, 大专,长沙,“团队氛围好”,1510111980,,
市场与销售,高端职位,公关总监,公关总监,文思海辉,25,2017/11/8 13:05,1, 本科,北京,"“靠近地铁站,团队年轻,公司前景好”",1510117500,,
市场与销售,高端职位,公关总监,公关总监,个推,20,2017/11/2 0:00,3, 本科,杭州,“16-18薪 互联网独角兽”,1509552000,,
市场与销售,高端职位,公关总监,公关总监,光汇石油,21,2017/11/8 9:02,5, 本科,上海,"“公司前景好,优秀团队”",1510102920,,
市场与销售,高端职位,公关总监,公关总监,飞鱼科技,20,2017/11/7 0:00,5, 本科,深圳,“上市公司 空间大 氛围佳”,1509984000,,
市场与销售,高端职位,公关总监,公关总监,美豹金融,15,2017/11/8 16:12,0, 本科,深圳,"“福利好,待爆发,期权激励,出国游”",1510128720,,
市场与销售,高端职位,公关总监,公关总监,大鱼自助游,25,2017/11/8 9:54,5, 本科,北京,"“发展空间,期权奖励,优秀团队”",1510106040,,
市场与销售,高端职位,公关总监,公关总监,格格家,25,2017/11/3 0:00,5, 不限,杭州,“公关体系”,1509638400,,
市场与销售,高端职位,公关总监,公关总监（一）,个推,20,2017/11/2 0:00,3, 本科,杭州,“16-18薪 互联网独角兽”,1509552000,,
市场与销售,高端职位,公关总监,高级公关经理／公关总监,摩天轮,30,2017/11/8 10:28,5, 本科,上海,"“年轻人文化,期权,部门氛围好”",1510108080,,
市场与销售,高端职位,公关总监,媒介/公关总监/经理,晟世天成科技,15,2017/11/8 14:28,5, 本科,北京,"“股权期权,互联网+,云产品,科技创新”",1510122480,,
市场与销售,高端职位,公关总监,公关总监,考拉FM,20,2017/11/8 9:45,5, 本科,北京,"“工作氛围好,产品给力,弹性工作”",1510105500,,
市场与销售,高端职位,公关总监,市场/公关总监,通联数据,20,2017/10/25 0:00,3, 本科,上海,"“薪资福利,成长空间”",1508860800,,
市场与销售,高端职位,公关总监,公关总监,知乎,25,2017/10/26 0:00,5, 本科,北京,“弹性工作 MAC办公 健身房”,1508947200,,
市场与销售,高端职位,公关总监,公关总监,光汇石油,21,2017/11/8 9:02,5, 本科,上海,"“公司前景好,内部培训,优秀团队”",1510102920,,
市场与销售,高端职位,公关总监,品牌公关总监,方欣科技,25,2017/11/8 19:27,5, 本科,广州,"“上市公司,发挥空间大,前沿互联网”",1510140420,,
市场与销售,高端职位,公关总监,品牌公关总监,有鱼金融科技,10,2017/11/7 0:00,3, 本科,上海,“高发展~高福利~”,1509984000,,
市场与销售,高端职位,公关总监,公关总监,物灵,20,2017/11/8 16:34,5, 本科,北京,"“人工智能,万物有灵,上市背景,硅谷范”",1510130040,,
市场与销售,高端职位,公关总监,公关总监,Keep,30,2017/10/9 0:00,5, 本科,北京,"“公司有前景,团队氛围好,福利多多”",1507478400,,
市场与销售,高端职位,公关总监,品牌公关总监,汇桔网,25,2017/11/8 9:43,5, 不限,北京,“五险一金、员工旅游、年终奖金、股票期权”,1510105380,,
市场与销售,高端职位,公关总监,媒体公关总监,探探,15,2017/11/6 0:00,3, 本科,北京,“2017最黑马的社交应用、最值钱的股权激励”,1509897600,,
市场与销售,高端职位,公关总监,公关总监（PR Director）,触宝科技,30,2017/11/8 10:35,5, 本科,上海,"“老板好,团队佳,待遇好”",1510108500,,
市场与销售,高端职位,公关总监,高级公关总监,个推,20,2017/10/19 0:00,1, 本科,杭州,“互联网独角兽 16-18薪”,1508342400,,
市场与销售,高端职位,公关总监,品牌公关总监,方欣科技,40,2017/11/8 19:24,5, 本科,广州,“上市公司，平台大，发展空间大”,1510140240,,
市场与销售,高端职位,公关总监,公关总监,百信银行,35,2017/10/12 0:00,5, 本科,北京,"“p90薪酬,银行福利”",1507737600,,
市场与销售,高端职位,公关总监,品牌公关总监,装小蜜,15,2017/11/8 9:41,5, 本科,北京,“五险，平台牛，餐补”,1510105260,,
市场与销售,高端职位,公关总监,品牌公关总监,OUTMAN淘汰郎,18,2017/11/7 0:00,3, 本科,北京,"“行业冠军,市场空间大,期权,发展空间好”",1509984000,,
市场与销售,高端职位,公关总监,高级公关总监,货圈全,25,2017/11/7 0:00,5, 本科,北京,"“期权奖励,交通便利”",1509984000,,
市场与销售,高端职位,公关总监,品牌公关总监,麦子金服,30,2017/10/17 0:00,5, 本科,上海,“工资自己定 金融狂人聚集 半年晋升”,1508169600,,
市场与销售,高端职位,公关总监,QQ音乐公关总监,腾讯,20,2017/11/8 9:44,1, 本科,深圳,"“五险一金,岗位晋升”",1510105440,,
市场与销售,高端职位,公关总监,品牌公关总监,青之芽,8,2017/10/27 0:00,3, 本科,南京,"“五险一金,带薪年假,地铁周边,环境超棒”",1509033600,,
市场与销售,高端职位,公关总监,公关总监,新蜜蜂,10,2017/10/16 0:00,0, 不限,深圳,"“KOL资源,媒体资源,高提成,合伙人机会”",1508083200,,
市场与销售,高端职位,公关总监,优秀媒体公关总监-PR总监,哈匹投资,15,2017/11/3 0:00,5, 本科,深圳,"“期权,激情,正义,钱景”",1509638400,,
市场与销售,高端职位,公关总监,公关总监（PR Director）,触宝科技,30,2017/11/8 10:35,5, 本科,北京,"“老板好,团队佳”",1510108500,,
市场与销售,高端职位,公关总监,媒体公关总监,闪送,20,2017/11/8 10:14,3, 本科,北京,"“平台,发展空间,温馨团队”",1510107240,,
市场与销售,高端职位,公关总监,公关总监（秒拍&小咖秀&一直播）,一下集团,20,2017/11/8 9:38,5, 本科,北京,“E轮融资5亿美金，坐拥多款爆品”,1510105080,,
市场与销售,高端职位,公关总监,PR总监／公关总监／品牌总监,昂道金融,20,2017/11/6 0:00,3, 大专,上海,"“弹性工作,扁平化,五险一金,定期体检”",1509897600,,
职能,法务,专利,专利专员,Putao,5,2017/11/8 10:11,1, 不限,上海,“平台稳定 晋升空间大”,1510107060,,
职能,法务,专利,专利/知识产权工程师,有品 PICOOC,10,2017/11/8 9:46,0, 本科,深圳,“B轮融资，平台好，薪酬福利好”,1510105560,,
职能,法务,专利,专利代理人,ofo,15,2017/11/8 14:35,3, 本科,北京,“五险一金，带薪年假，节日福利”,1510122900,,
职能,法务,专利,专利工程师,智美达,10,2017/11/8 10:28,1, 本科,深圳,"“知识产权,理工背景,技术背景”",1510108080,,
职能,法务,专利,专利工程师,智慧芽,10,2017/11/6 0:00,1, 本科,苏州,“扁平化管理、发展空间大、行业翘楚”,1509897600,,
职能,法务,专利,专利专员,斐讯通信,5,2017/10/24 0:00,1, 本科,上海,“五险一金；带薪年假；节日福利”,1508774400,,
职能,法务,专利,法律部-专利专员,搜狗,15,2017/11/8 17:27,5, 本科,北京,“团队气氛佳”,1510133220,,
职能,法务,专利,专利工程师,蓝海智能,7,2017/11/8 8:55,1, 本科,上海,“专利”,1510102500,,
职能,法务,专利,专利代理人,展翅,8,2017/11/7 0:00,0, 不限,北京,“完善的入职培训，灵活的工作时间”,1509984000,,
职能,法务,专利,专利工程师,Darma,8,2017/11/6 0:00,1, 本科,深圳,"“发展空间大,氛围活跃”",1509897600,,
职能,法务,专利,专利顾问,铭一知识产权,4,2017/11/7 0:00,0, 大专,郑州,"“五险一金,绩效奖金高,提升空间大,晋升快”",1509984000,,
职能,法务,专利,专利工程师,奥比中光,8,2017/11/8 17:05,1, 本科,深圳,"“发展空间大,福利待遇好,五险一金,工作氛围”",1510131900,,
职能,法务,专利,专利工程师,中电数通,8,2017/11/7 0:00,1, 本科,深圳,"“股票,期权,发展空间大”",1509984000,,
职能,法务,专利,知识产权/专利专员,蒜泥众创,3,2017/11/6 0:00,1, 本科,西安,"“团队氛围,晋升空间,领导重视”",1509897600,,
职能,法务,专利,专利代理人,三和专利,6,2017/11/6 0:00,0, 本科,上海,“一周一件发明专利申请？OK！”,1509897600,,
职能,法务,专利,专利总监,Putao,20,2017/11/8 10:11,5, 本科,上海,“平台稳定 晋升空间大”,1510107060,,
职能,法务,专利,专利工程师,Darma,8,2017/11/8 15:40,1, 本科,深圳,"“发展空间,弹性工作”",1510126800,,
职能,法务,专利,专利工程师（急）,有品 PICOOC,6,2017/11/8 9:46,1, 本科,北京,“B轮融资，平台好，薪酬福利好”,1510105560,,
职能,法务,专利,专利工程师,roobo,10,2017/11/8 16:57,3, 本科,北京,"“年底奖金,人工智能,团队氛围”",1510131420,,
职能,法务,专利,专利工程师,九五智驾,8,2017/11/8 8:37,1, 本科,北京,“大牛导师、五险一金、绩效奖、年终奖、体检”,1510101420,,
职能,法务,专利,专利工程师,斐讯通信,7,2017/10/24 0:00,3, 本科,上海,“五险一金；带薪年假；节日福利”,1508774400,,
职能,法务,专利,专利工程师,Realmax,6,2017/10/27 0:00,3, 本科,上海,“五险一金 弹性工作 绩效奖金 餐补”,1509033600,,
职能,法务,专利,专利工程师,武汉维创品智专利代理事务所,6,2017/11/8 10:01,0, 本科,武汉,"“朝阳行业,平台好,晋升空间大,能力=高薪”",1510106460,,
职能,法务,专利,专利专员,AICVS 无人店科技,8,2017/11/6 0:00,1, 本科,北京,"“员工第一,五险一金,位置优越”",1509897600,,
职能,法务,专利,专利代理人/专利工程师,广东海石公司,8,2017/11/8 10:48,1, 本科,广州,"“丰厚薪酬,带薪年假,年终奖金,发展空间大”",1510109280,,
职能,法务,专利,专利工程师,邦马特,10,2017/11/7 0:00,3, 本科,深圳,"“项目前景好,产品有创新,老板开明,团队氛围好”",1509984000,,
职能,法务,专利,销售助理/商标/专利,路浩知识产权代理,6,2017/10/11 0:00,0, 大专,深圳,"“高薪,社保,带薪年假”",1507651200,,
职能,法务,专利,专利工程师,京东商城,10,2017/10/27 0:00,5, 本科,北京,"“平台广阔,免费班车”",1509033600,,
职能,法务,专利,专利代理人,中细软集团,3,2017/10/27 0:00,0, 本科,天津,"“系统培养,提供住宿,五险一金,帅哥靓女”",1509033600,,
职能,法务,专利,专利代理人,成都虹盛,5,2017/10/16 0:00,1, 本科,成都,"“专利,机械,专利申请,撰写”",1508083200,,
职能,法务,专利,专利顾问,中细软集团,4,2017/10/11 0:00,0, 大专,天津,"“五险一金,公寓住宿,免费晚餐,帅哥靓女”",1507651200,,
职能,法务,专利,专利代理人,智圈,10,2017/11/7 0:00,1, 本科,深圳,"“成长快,成长快,成长快,成长快”",1509984000,,
职能,法务,专利,专利、政府项目申报专员,优美创新,7,2017/10/28 0:00,1, 大专,深圳,“福利好”,1509120000,,
职能,法务,专利,专利工程师,联合知识产权,6,2017/11/3 0:00,1, 本科,深圳,"“不外出办公,朝阳行业,团队气氛优,晋升快”",1509638400,,
